Perf.,Cost,Query,Type
14682,1562843,16,VANILLA
31069,3735247,17,VANILLA
26254,3202432,18,VANILLA
11448,1373696,19,VANILLA
15397,1867776,20,VANILLA
5579,651648,21,VANILLA
6545,794112,22,VANILLA
66495,8116096,23a,VANILLA
80797,9911296,23b,VANILLA
25921,3030528,24a,VANILLA
20885,2436224,24b,VANILLA
29162,3563776,25,VANILLA
17120,2048256,26,VANILLA
13647,1647872,27,VANILLA
15900,1825408,28,VANILLA
32018,3940096,29,VANILLA
15325,1807616,30,VANILLA
19307,2113408,31,VANILLA
7985,906624,32,VANILLA
13456,1529600,33,VANILLA
10490,1247360,34,VANILLA
16434,1915904,35,VANILLA
15103,1817472,36,VANILLA
6043,695424,37,VANILLA
12925,1493760,38,VANILLA
21916,2711808,39a,VANILLA
22015,2728960,39b,VANILLA
17064,2068608,40,VANILLA
1208,110592,41,VANILLA
7940,949120,42,VANILLA
7773,925568,43,VANILLA
10375,1174016,44,VANILLA
14400,1740288,45,VANILLA
12987,1565056,46,VANILLA
39809,4848896,47,VANILLA
14598,1763200,48,VANILLA
20753,2353792,49,VANILLA
28244,3513856,50,VANILLA
13263,1591296,51,VANILLA
8240,998912,52,VANILLA
8077,951424,53,VANILLA
18778,2218496,54,VANILLA
6760,815232,55,VANILLA
13695,1559040,56,VANILLA
29301,3486336,57,VANILLA
25699,3071360,58,VANILLA
11730,1260416,59,VANILLA
15473,1713792,60,VANILLA
22985,2766720,61,VANILLA
15031,1828992,62,VANILLA
13872,1665792,68,VANILLA
14117,1641088,69,VANILLA
23006,2822016,70,VANILLA
14635,1707648,71,VANILLA
8748,1026176,73,VANILLA
31505,3639168,74,VANILLA
54440,6436736,75,VANILLA
12774,1475072,76,VANILLA
24367,2823296,77,VANILLA
60402,7454720,78,VANILLA
18628,2284288,79,VANILLA
32523,3796096,80,VANILLA
11490,1319040,81,VANILLA
6659,782208,82,VANILLA
11239,1233536,83,VANILLA
4642,501248,84,VANILLA
11555,1331200,85,VANILLA
6479,745472,86,VANILLA
14124,1649408,87,VANILLA
14880,1825536,89,VANILLA
11308,1276800,91,VANILLA
6897,766720,92,VANILLA
20193,2518912,93,VANILLA
11905,1412096,94,VANILLA
12946,1584512,96,VANILLA
11382,1370112,97,VANILLA
20443,2556928,98,VANILLA
22175,2733184,99,VANILLA
82701,5713458,88,VANILLA
12102,1365760,90,VANILLA
12088,1380096,01,VANILLA
16894,1901568,02,VANILLA
9935,1136000,63,VANILLA
47251,5282944,64,VANILLA
22448,2734592,65,VANILLA
23429,2665984,66,VANILLA
42927,5341824,67,VANILLA
14356,1759872,03,VANILLA
78262,9110400,04,VANILLA
31835,3690368,05,VANILLA
17909,2158464,06,VANILLA
22513,2794240,07,VANILLA
15230,1833344,08,VANILLA
24605,2692480,09,VANILLA
14829,1695616,10,VANILLA
46802,5643008,11,VANILLA
15203,1868032,12,VANILLA
10821,1256960,13,VANILLA
112704,13184256,14a,VANILLA
99258,11883008,14b,VANILLA
12572,1523328,15,VANILLA
15215,1828608,16,VANILLA
29463,3521280,17,VANILLA
23884,2913920,18,VANILLA
11224,1350912,19,VANILLA
15636,1934336,20,VANILLA
5277,608128,21,VANILLA
6119,741248,22,VANILLA
67085,8145920,23a,VANILLA
76795,9394816,23b,VANILLA
21501,2532352,24a,VANILLA
19958,2315904,24b,VANILLA
26254,3166336,25,VANILLA
20602,2551936,26,VANILLA
14108,1696384,27,VANILLA
15650,1793792,28,VANILLA
30214,3714816,29,VANILLA
13773,1597952,30,VANILLA
19755,2163584,31,VANILLA
8444,951168,32,VANILLA
13488,1534336,33,VANILLA
9947,1178112,34,VANILLA
16212,1915136,35,VANILLA
14384,1723776,36,VANILLA
5417,619776,37,VANILLA
12756,1463936,38,VANILLA
22750,2719616,39a,VANILLA
22429,2761728,39b,VANILLA
16389,1989504,40,VANILLA
1147,104192,41,VANILLA
7347,884480,42,VANILLA
8654,982784,43,VANILLA
10947,1217408,44,VANILLA
14690,1790976,45,VANILLA
12929,1550848,46,VANILLA
36508,4432128,47,VANILLA
12534,1511168,48,VANILLA
20189,2207744,49,VANILLA
24916,3085696,50,VANILLA
14371,1725056,51,VANILLA
7726,932480,52,VANILLA
9036,973568,53,VANILLA
17358,2027520,54,VANILLA
6995,845696,55,VANILLA
13511,1484800,56,VANILLA
25252,3012352,57,VANILLA
25438,3038336,58,VANILLA
11378,1314560,59,VANILLA
15014,1716992,60,VANILLA
21938,2638336,61,VANILLA
14756,1793280,62,VANILLA
12681,1504896,68,VANILLA
13252,1536640,69,VANILLA
23059,2828544,70,VANILLA
16173,1897984,71,VANILLA
8744,1027968,73,VANILLA
31159,3652992,74,VANILLA
47268,5534336,75,VANILLA
12691,1469056,76,VANILLA
22681,2558720,77,VANILLA
59429,7364352,78,VANILLA
15969,1946368,79,VANILLA
32145,3771520,80,VANILLA
11253,1274880,81,VANILLA
7551,895232,82,VANILLA
12098,1320832,83,VANILLA
5063,560640,84,VANILLA
10794,1243136,85,VANILLA
6137,715392,86,VANILLA
14209,1650816,87,VANILLA
13490,1637248,89,VANILLA
10337,1218304,91,VANILLA
7202,823680,92,VANILLA
20053,2500224,93,VANILLA
12260,1460352,94,VANILLA
13151,1609216,96,VANILLA
11125,1336448,97,VANILLA
21311,2664832,98,VANILLA
22550,2781312,99,VANILLA
471196,3613874,14b,CHERRYPICK
64332,331220,15,CHERRYPICK
56437,444204,16,CHERRYPICK
128879,806693,17,CHERRYPICK
74044,625085,18,CHERRYPICK
62834,309084,19,CHERRYPICK
52877,276035,20,CHERRYPICK
14401,57369,21,CHERRYPICK
22948,106416,22,CHERRYPICK
312965,2928152,23a,CHERRYPICK
308879,2720801,23b,CHERRYPICK
66942,358434,24a,CHERRYPICK
64968,360479,24b,CHERRYPICK
144688,987300,25,CHERRYPICK
68647,306580,26,CHERRYPICK
66790,314256,27,CHERRYPICK
42783,949457,28,CHERRYPICK
120898,758600,29,CHERRYPICK
19414,233992,30,CHERRYPICK
157833,678325,50,CHERRYPICK
78632,725787,51,CHERRYPICK
49107,189342,52,CHERRYPICK
42066,193166,53,CHERRYPICK
109553,902018,54,CHERRYPICK
45076,228617,55,CHERRYPICK
96556,440718,56,CHERRYPICK
102006,427394,57,CHERRYPICK
115258,1184146,58,CHERRYPICK
48339,314332,59,CHERRYPICK
68317,661034,60,CHERRYPICK
88061,472038,61,CHERRYPICK
28146,113847,62,CHERRYPICK
41868,182055,68,CHERRYPICK
62955,578677,69,CHERRYPICK
125981,983711,70,CHERRYPICK
48432,480726,71,CHERRYPICK
29522,136577,73,CHERRYPICK
143284,1052681,74,CHERRYPICK
125514,1404501,75,CHERRYPICK
34253,410942,76,CHERRYPICK
78428,1078604,31,CHERRYPICK
28312,214721,32,CHERRYPICK
67769,541409,33,CHERRYPICK
36306,175609,34,CHERRYPICK
70777,574888,35,CHERRYPICK
76200,351063,36,CHERRYPICK
30194,267429,37,CHERRYPICK
56583,645667,38,CHERRYPICK
59538,300961,39a,CHERRYPICK
53619,277497,39b,CHERRYPICK
46535,255893,40,CHERRYPICK
29805,2282,41,CHERRYPICK
46596,229990,42,CHERRYPICK
38421,181640,43,CHERRYPICK
33857,222971,44,CHERRYPICK
57348,263822,45,CHERRYPICK
45983,195451,46,CHERRYPICK
176296,724320,47,CHERRYPICK
63565,301710,48,CHERRYPICK
70672,760620,49,CHERRYPICK
108811,2591472,88,CHERRYPICK
13236,71086,90,CHERRYPICK
22680,162247,01,CHERRYPICK
36275,205621,02,CHERRYPICK
39222,185379,63,CHERRYPICK
107875,1279563,64,CHERRYPICK
92381,872743,65,CHERRYPICK
44665,266041,66,CHERRYPICK
304484,1394803,67,CHERRYPICK
48714,269388,03,CHERRYPICK
292006,3014398,04,CHERRYPICK
96358,1193685,05,CHERRYPICK
75435,485666,06,CHERRYPICK
114228,526810,07,CHERRYPICK
42011,195440,08,CHERRYPICK
29506,1474035,09,CHERRYPICK
52031,510600,10,CHERRYPICK
237171,1838109,11,CHERRYPICK
31877,157950,12,CHERRYPICK
54673,219589,13,CHERRYPICK
340451,3247036,14a,CHERRYPICK
108103,990136,77,CHERRYPICK
307055,2324439,78,CHERRYPICK
92837,402211,79,CHERRYPICK
86180,1029251,80,CHERRYPICK
21428,192750,81,CHERRYPICK
41112,340369,82,CHERRYPICK
25355,261836,83,CHERRYPICK
10265,73024,84,CHERRYPICK
27594,174797,85,CHERRYPICK
19407,98203,86,CHERRYPICK
62095,630785,87,CHERRYPICK
67380,383716,89,CHERRYPICK
17431,76099,91,CHERRYPICK
11973,99361,92,CHERRYPICK
84032,404047,93,CHERRYPICK
34142,368619,94,CHERRYPICK
21366,113307,96,CHERRYPICK
78806,523815,97,CHERRYPICK
99987,481110,98,CHERRYPICK
46588,197231,99,CHERRYPICK
103053,2556602,88,CHERRYPICK
13055,77120,90,CHERRYPICK
23100,162969,01,CHERRYPICK
43490,237010,02,CHERRYPICK
39304,205834,63,CHERRYPICK
94120,931650,64,CHERRYPICK
127827,920413,65,CHERRYPICK
44136,283107,66,CHERRYPICK
276295,1387577,67,CHERRYPICK
47053,254099,03,CHERRYPICK
373309,3530469,04,CHERRYPICK
104579,1091788,05,CHERRYPICK
81577,516673,06,CHERRYPICK
122739,532386,07,CHERRYPICK
38607,498270,08,CHERRYPICK
34798,1290312,09,CHERRYPICK
61977,609564,10,CHERRYPICK
280422,1908503,11,CHERRYPICK
37017,213963,12,CHERRYPICK
50478,222113,13,CHERRYPICK
338284,3071100,14a,CHERRYPICK
86315,1448632,31,CHERRYPICK
38652,283992,32,CHERRYPICK
71851,673922,33,CHERRYPICK
36839,174847,34,CHERRYPICK
72573,653680,35,CHERRYPICK
75950,346758,36,CHERRYPICK
26463,217736,37,CHERRYPICK
65547,609295,38,CHERRYPICK
51440,255532,39a,CHERRYPICK
53851,265951,39b,CHERRYPICK
37505,185805,40,CHERRYPICK
1847,1694,41,CHERRYPICK
38692,277635,42,CHERRYPICK
40467,194424,43,CHERRYPICK
30797,174195,44,CHERRYPICK
57340,256933,45,CHERRYPICK
45716,189166,46,CHERRYPICK
155125,776138,47,CHERRYPICK
61250,307552,48,CHERRYPICK
84242,1271657,49,CHERRYPICK
147582,705609,50,CHERRYPICK
80146,661361,51,CHERRYPICK
46157,249776,52,CHERRYPICK
38946,172344,53,CHERRYPICK
84236,655023,54,CHERRYPICK
46369,230782,55,CHERRYPICK
78240,731427,56,CHERRYPICK
100044,539083,57,CHERRYPICK
136202,1183503,58,CHERRYPICK
50563,288962,59,CHERRYPICK
70172,794263,60,CHERRYPICK
62513,505250,61,CHERRYPICK
29329,104507,62,CHERRYPICK
43345,196880,68,CHERRYPICK
55257,577814,69,CHERRYPICK
117314,981815,70,CHERRYPICK
67010,678063,71,CHERRYPICK
31032,162530,73,CHERRYPICK
164697,1117281,74,CHERRYPICK
145327,1531906,75,CHERRYPICK
33533,394169,76,CHERRYPICK
115912,1349872,77,CHERRYPICK
287811,2431112,78,CHERRYPICK
95110,425663,79,CHERRYPICK
80148,967996,80,CHERRYPICK
23241,193143,81,CHERRYPICK
32318,268565,82,CHERRYPICK
23241,335596,83,CHERRYPICK
9856,68680,84,CHERRYPICK
26488,149287,85,CHERRYPICK
19569,101788,86,CHERRYPICK
64723,648100,87,CHERRYPICK
69126,353901,89,CHERRYPICK
17610,105865,91,CHERRYPICK
13648,101296,92,CHERRYPICK
82265,633660,93,CHERRYPICK
29707,264118,94,CHERRYPICK
21616,104096,96,CHERRYPICK
76967,517654,97,CHERRYPICK
87935,518113,98,CHERRYPICK
45781,187554,99,CHERRYPICK
403151,3713271,14b,CHERRYPICK
64797,311770,15,CHERRYPICK
63193,642362,16,CHERRYPICK
139360,971707,17,CHERRYPICK
79208,630389,18,CHERRYPICK
60660,602954,19,CHERRYPICK
58509,290084,20,CHERRYPICK
15454,61233,21,CHERRYPICK
26470,106160,22,CHERRYPICK
285777,2688964,23a,CHERRYPICK
286397,2635171,23b,CHERRYPICK
69447,365685,24a,CHERRYPICK
67784,370622,24b,CHERRYPICK
122590,964131,25,CHERRYPICK
66576,307564,26,CHERRYPICK
67683,311432,27,CHERRYPICK
45878,985552,28,CHERRYPICK
121116,803223,29,CHERRYPICK
22190,237488,30,CHERRYPICK
162376,696055,50,CHERRYPICK
81340,763094,51,CHERRYPICK
47844,231068,52,CHERRYPICK
78167,182370,53,CHERRYPICK
90130,657004,54,CHERRYPICK
49800,210811,55,CHERRYPICK
70106,563767,56,CHERRYPICK
101894,418871,57,CHERRYPICK
145486,1239290,58,CHERRYPICK
47415,324372,59,CHERRYPICK
66664,716204,60,CHERRYPICK
63806,526240,61,CHERRYPICK
28575,111968,62,CHERRYPICK
43459,188809,68,CHERRYPICK
53560,499425,69,CHERRYPICK
119655,780376,70,CHERRYPICK
55836,533795,71,CHERRYPICK
31368,149594,73,CHERRYPICK
142308,1242455,74,CHERRYPICK
127335,1495945,75,CHERRYPICK
34624,414957,76,CHERRYPICK
109518,1101178,77,CHERRYPICK
283222,2244324,78,CHERRYPICK
99837,460644,79,CHERRYPICK
114188,990046,80,CHERRYPICK
23826,204174,81,CHERRYPICK
32541,276079,82,CHERRYPICK
27784,339941,83,CHERRYPICK
9998,73120,84,CHERRYPICK
23643,159747,85,CHERRYPICK
19981,88389,86,CHERRYPICK
68234,723065,87,CHERRYPICK
72523,380994,89,CHERRYPICK
20145,122058,91,CHERRYPICK
13497,101751,92,CHERRYPICK
85000,405979,93,CHERRYPICK
27102,214401,94,CHERRYPICK
24115,104389,96,CHERRYPICK
70365,467403,97,CHERRYPICK
94447,476240,98,CHERRYPICK
48187,190263,99,CHERRYPICK
105549,2444830,88,CHERRYPICK
15886,77783,90,CHERRYPICK
43245,149631,01,CHERRYPICK
40956,186685,02,CHERRYPICK
40137,169574,63,CHERRYPICK
101353,893076,64,CHERRYPICK
114425,854628,65,CHERRYPICK
44027,330373,66,CHERRYPICK
299190,1371094,67,CHERRYPICK
52067,259613,03,CHERRYPICK
351843,3513115,04,CHERRYPICK
85822,1108019,05,CHERRYPICK
93588,688581,06,CHERRYPICK
117698,512700,07,CHERRYPICK
41196,236434,08,CHERRYPICK
30360,1573132,09,CHERRYPICK
46120,518972,10,CHERRYPICK
234634,1854327,11,CHERRYPICK
31310,149600,12,CHERRYPICK
50781,369103,13,CHERRYPICK
344473,2790996,14a,CHERRYPICK
77925,1450614,31,CHERRYPICK
35008,269229,32,CHERRYPICK
75339,680111,33,CHERRYPICK
35286,170247,34,CHERRYPICK
66694,656865,35,CHERRYPICK
76580,325489,36,CHERRYPICK
18968,164042,37,CHERRYPICK
64226,650722,38,CHERRYPICK
54340,244938,39a,CHERRYPICK
51794,253953,39b,CHERRYPICK
40522,221595,40,CHERRYPICK
2446,1861,41,CHERRYPICK
47185,212003,42,CHERRYPICK
38425,174448,43,CHERRYPICK
30142,236119,44,CHERRYPICK
58428,256265,45,CHERRYPICK
42952,210515,46,CHERRYPICK
164150,773873,47,CHERRYPICK
57422,414268,48,CHERRYPICK
59330,716951,49,CHERRYPICK
394940,3793609,14b,CHERRYPICK
64068,329983,15,CHERRYPICK
47204,423642,16,CHERRYPICK
123187,797465,17,CHERRYPICK
75592,391712,18,CHERRYPICK
63702,298242,19,CHERRYPICK
56744,275617,20,CHERRYPICK
15193,52568,21,CHERRYPICK
22778,112220,22,CHERRYPICK
281494,2386656,23a,CHERRYPICK
309724,3110659,23b,CHERRYPICK
69914,353576,24a,CHERRYPICK
104433,379073,24b,CHERRYPICK
146434,939018,25,CHERRYPICK
68586,290898,26,CHERRYPICK
70100,302928,27,CHERRYPICK
43655,991924,28,CHERRYPICK
122236,736993,29,CHERRYPICK
21603,244535,30,CHERRYPICK
