,optimum,Availability,dataset,theta
32555,0,0-shot,tpcds,0.25
32556,0,0-shot,tpcds,0.25
32557,0,0-shot,tpcds,0.25
32558,0,0-shot,tpcds,0.25
32559,17,0-shot,tpcds,0.25
32560,0,0-shot,tpcds,0.25
32561,0,0-shot,tpcds,0.25
32562,0,0-shot,tpcds,0.25
32563,8,0-shot,tpcds,0.25
32564,50,0-shot,tpcds,0.25
32565,32,0-shot,tpcds,0.25
32566,35,0-shot,tpcds,0.25
32567,34,0-shot,tpcds,0.25
32568,36,0-shot,tpcds,0.25
32569,0,0-shot,tpcds,0.25
32570,0,0-shot,tpcds,0.25
32571,0,0-shot,tpcds,0.25
32572,0,0-shot,tpcds,0.25
32573,17,0-shot,tpcds,0.25
32574,53,0-shot,tpcds,0.25
32575,0,0-shot,tpcds,0.25
32576,0,0-shot,tpcds,0.25
32577,0,0-shot,tpcds,0.25
32578,0,0-shot,tpcds,0.25
32579,17,0-shot,tpcds,0.25
32580,61,0-shot,tpcds,0.25
32581,0,0-shot,tpcds,0.25
32582,82,0-shot,tpcds,0.25
32583,74,0-shot,tpcds,0.25
32584,0,0-shot,tpcds,0.25
32585,36,0-shot,tpcds,0.25
32586,35,0-shot,tpcds,0.25
32587,34,0-shot,tpcds,0.25
32588,3,0-shot,tpcds,0.25
32589,5,0-shot,tpcds,0.25
32590,34,0-shot,tpcds,0.25
32591,5,0-shot,tpcds,0.25
32592,50,0-shot,tpcds,0.25
32593,13,0-shot,tpcds,0.25
32594,12,0-shot,tpcds,0.25
32595,11,0-shot,tpcds,0.25
32596,34,0-shot,tpcds,0.25
32597,20,0-shot,tpcds,0.25
32598,20,0-shot,tpcds,0.25
32599,19,0-shot,tpcds,0.25
32600,2,0-shot,tpcds,0.25
32601,0,0-shot,tpcds,0.25
32602,61,0-shot,tpcds,0.25
32603,0,0-shot,tpcds,0.25
32604,2,0-shot,tpcds,0.25
32605,61,0-shot,tpcds,0.25
32606,2,0-shot,tpcds,0.25
32607,8,0-shot,tpcds,0.25
32608,2,0-shot,tpcds,0.25
32609,34,0-shot,tpcds,0.25
32610,34,0-shot,tpcds,0.25
32611,34,0-shot,tpcds,0.25
32612,34,0-shot,tpcds,0.25
32613,25,0-shot,tpcds,0.25
32614,25,0-shot,tpcds,0.25
32615,8,0-shot,tpcds,0.25
32616,36,0-shot,tpcds,0.25
32617,25,0-shot,tpcds,0.25
32618,0,0-shot,tpcds,0.25
32619,32,0-shot,tpcds,0.25
32620,0,0-shot,tpcds,0.25
32621,17,0-shot,tpcds,0.25
32622,35,0-shot,tpcds,0.25
32623,1,0-shot,tpcds,0.25
32624,50,0-shot,tpcds,0.25
32625,0,0-shot,tpcds,0.25
32626,53,0-shot,tpcds,0.25
32627,0,0-shot,tpcds,0.25
32628,0,0-shot,tpcds,0.25
32629,0,0-shot,tpcds,0.25
32630,0,0-shot,tpcds,0.25
32631,61,0-shot,tpcds,0.25
32632,82,0-shot,tpcds,0.25
32633,0,0-shot,tpcds,0.25
32634,0,0-shot,tpcds,0.25
32635,35,0-shot,tpcds,0.25
32636,35,0-shot,tpcds,0.25
32637,34,0-shot,tpcds,0.25
32638,35,0-shot,tpcds,0.25
32639,33,0-shot,tpcds,0.25
32640,34,0-shot,tpcds,0.25
32641,5,0-shot,tpcds,0.25
32642,8,0-shot,tpcds,0.25
32643,2,0-shot,tpcds,0.25
32644,0,0-shot,tpcds,0.25
32645,0,0-shot,tpcds,0.25
32646,0,0-shot,tpcds,0.25
32647,53,0-shot,tpcds,0.25
32648,35,0-shot,tpcds,0.25
32649,4,0-shot,tpcds,0.25
32650,1,0-shot,tpcds,0.25
32651,0,0-shot,tpcds,0.25
32652,35,0-shot,tpcds,0.25
32653,82,0-shot,tpcds,0.25
32654,74,0-shot,tpcds,0.25
32655,0,0-shot,tpcds,0.25
32656,0,0-shot,tpcds,0.25
32657,0,0-shot,tpcds,0.25
32658,2,0-shot,tpcds,0.25
32659,0,0-shot,tpcds,0.25
32660,0,0-shot,tpcds,0.25
32661,33,0-shot,tpcds,0.25
32662,26,0-shot,tpcds,0.25
32663,25,0-shot,tpcds,0.25
32664,6,0-shot,tpcds,0.25
32665,3,0-shot,tpcds,0.25
32666,0,0-shot,tpcds,0.25
32667,0,0-shot,tpcds,0.25
32668,0,0-shot,tpcds,0.25
32669,82,0-shot,tpcds,0.25
32670,0,0-shot,tpcds,0.25
32671,0,0-shot,tpcds,0.25
32672,34,0-shot,tpcds,0.25
32673,35,0-shot,tpcds,0.25
32674,0,0-shot,tpcds,0.25
32675,0,0-shot,tpcds,0.25
32676,17,0-shot,tpcds,0.25
32677,0,0-shot,tpcds,0.25
32678,8,0-shot,tpcds,0.25
32679,17,0-shot,tpcds,0.25
32680,82,0-shot,tpcds,0.25
32681,34,0-shot,tpcds,0.25
32682,34,0-shot,tpcds,0.25
32683,35,0-shot,tpcds,0.25
32684,34,0-shot,tpcds,0.25
32685,35,0-shot,tpcds,0.25
32686,36,0-shot,tpcds,0.25
32687,35,0-shot,tpcds,0.25
32688,34,0-shot,tpcds,0.25
32689,36,0-shot,tpcds,0.25
32690,35,0-shot,tpcds,0.25
32691,0,0-shot,tpcds,0.25
32692,0,0-shot,tpcds,0.25
32693,17,0-shot,tpcds,0.25
32694,0,0-shot,tpcds,0.25
32695,0,0-shot,tpcds,0.25
32696,50,0-shot,tpcds,0.25
32697,34,0-shot,tpcds,0.25
32698,32,0-shot,tpcds,0.25
32699,5,0-shot,tpcds,0.25
32700,0,0-shot,tpcds,0.25
32701,0,0-shot,tpcds,0.25
32702,61,0-shot,tpcds,0.25
32703,0,0-shot,tpcds,0.25
32704,8,0-shot,tpcds,0.25
32705,2,0-shot,tpcds,0.25
32706,0,0-shot,tpcds,0.25
32707,0,0-shot,tpcds,0.25
32708,9,0-shot,tpcds,0.25
32709,34,0-shot,tpcds,0.25
32710,35,0-shot,tpcds,0.25
32711,25,0-shot,tpcds,0.25
32712,4,0-shot,tpcds,0.25
32713,0,0-shot,tpcds,0.25
32714,0,0-shot,tpcds,0.25
32715,0,0-shot,tpcds,0.25
32716,0,0-shot,tpcds,0.25
32717,82,0-shot,tpcds,0.25
32718,0,0-shot,tpcds,0.25
32719,82,0-shot,tpcds,0.25
32720,0,0-shot,tpcds,0.25
32721,2,0-shot,tpcds,0.25
32722,6,0-shot,tpcds,0.25
32723,0,0-shot,tpcds,0.25
32724,0,0-shot,tpcds,0.25
32725,17,0-shot,tpcds,0.25
32726,0,0-shot,tpcds,0.25
32727,0,0-shot,tpcds,0.25
32728,53,0-shot,tpcds,0.25
32729,0,0-shot,tpcds,0.25
32730,50,0-shot,tpcds,0.25
32731,0,0-shot,tpcds,0.25
32732,8,0-shot,tpcds,0.25
32733,0,0-shot,tpcds,0.25
32734,0,0-shot,tpcds,0.25
32735,0,0-shot,tpcds,0.25
32736,0,0-shot,tpcds,0.25
32737,82,0-shot,tpcds,0.25
32738,82,0-shot,tpcds,0.25
32739,74,0-shot,tpcds,0.25
32740,0,0-shot,tpcds,0.25
32741,2,0-shot,tpcds,0.25
32742,0,0-shot,tpcds,0.25
32743,34,0-shot,tpcds,0.25
32744,4,0-shot,tpcds,0.25
32745,3,0-shot,tpcds,0.25
32746,0,0-shot,tpcds,0.25
32747,0,0-shot,tpcds,0.25
32748,0,0-shot,tpcds,0.25
32749,0,0-shot,tpcds,0.25
32750,0,0-shot,tpcds,0.25
32751,0,0-shot,tpcds,0.25
32752,0,0-shot,tpcds,0.25
32753,0,0-shot,tpcds,0.25
32754,0,0-shot,tpcds,0.25
32755,17,0-shot,tpcds,0.25
32756,0,0-shot,tpcds,0.25
32757,0,0-shot,tpcds,0.25
32758,0,0-shot,tpcds,0.25
32759,4,0-shot,tpcds,0.25
32760,0,0-shot,tpcds,0.25
32761,0,0-shot,tpcds,0.25
32762,0,0-shot,tpcds,0.25
32763,17,0-shot,tpcds,0.25
32764,0,0-shot,tpcds,0.25
32765,17,0-shot,tpcds,0.25
32766,41,0-shot,tpcds,0.25
32767,49,0-shot,tpcds,0.25
32768,50,0-shot,tpcds,0.25
32769,0,0-shot,tpcds,0.25
32770,17,0-shot,tpcds,0.25
32771,0,0-shot,tpcds,0.25
32772,0,0-shot,tpcds,0.25
32773,50,0-shot,tpcds,0.25
32774,50,0-shot,tpcds,0.25
32775,25,0-shot,tpcds,0.25
32776,1,0-shot,tpcds,0.25
32777,0,0-shot,tpcds,0.25
32778,0,0-shot,tpcds,0.25
32779,17,0-shot,tpcds,0.25
32780,0,0-shot,tpcds,0.25
32781,0,0-shot,tpcds,0.25
32782,0,0-shot,tpcds,0.25
32783,0,0-shot,tpcds,0.25
32784,5,0-shot,tpcds,0.25
32785,5,0-shot,tpcds,0.25
32786,6,0-shot,tpcds,0.25
32787,28,0-shot,tpcds,0.25
32788,6,0-shot,tpcds,0.25
32789,17,0-shot,tpcds,0.25
32790,0,0-shot,tpcds,0.25
32791,17,0-shot,tpcds,0.25
32792,0,0-shot,tpcds,0.25
32793,17,0-shot,tpcds,0.25
32794,0,0-shot,tpcds,0.25
32795,0,0-shot,tpcds,0.25
32796,82,0-shot,tpcds,0.25
32797,0,0-shot,tpcds,0.25
32798,0,0-shot,tpcds,0.25
32799,0,0-shot,tpcds,0.25
32800,0,0-shot,tpcds,0.25
32801,0,0-shot,tpcds,0.25
32802,36,0-shot,tpcds,0.25
32803,35,0-shot,tpcds,0.25
32804,34,0-shot,tpcds,0.25
32805,49,0-shot,tpcds,0.25
32806,28,0-shot,tpcds,0.25
32807,50,0-shot,tpcds,0.25
32808,50,0-shot,tpcds,0.25
32809,12,0-shot,tpcds,0.25
32810,28,0-shot,tpcds,0.25
32811,1,0-shot,tpcds,0.25
32812,50,0-shot,tpcds,0.25
32813,50,0-shot,tpcds,0.25
32814,50,0-shot,tpcds,0.25
32815,17,0-shot,tpcds,0.25
32816,17,0-shot,tpcds,0.25
32817,82,0-shot,tpcds,0.25
32818,83,0-shot,tpcds,0.25
32819,0,0-shot,tpcds,0.25
32820,0,0-shot,tpcds,0.25
32821,0,0-shot,tpcds,0.25
32822,17,0-shot,tpcds,0.25
32823,8,0-shot,tpcds,0.25
32824,2,0-shot,tpcds,0.25
32825,0,0-shot,tpcds,0.25
32826,50,0-shot,tpcds,0.25
32827,50,0-shot,tpcds,0.25
32828,34,0-shot,tpcds,0.25
32829,0,0-shot,tpcds,0.25
32830,0,0-shot,tpcds,0.25
32831,0,0-shot,tpcds,0.25
32832,0,0-shot,tpcds,0.25
32833,0,0-shot,tpcds,0.25
32834,17,0-shot,tpcds,0.25
32835,17,0-shot,tpcds,0.25
32836,61,0-shot,tpcds,0.25
32837,0,0-shot,tpcds,0.25
32838,2,0-shot,tpcds,0.25
32839,0,0-shot,tpcds,0.25
32840,50,0-shot,tpcds,0.25
32841,6,0-shot,tpcds,0.25
32842,8,0-shot,tpcds,0.25
32843,0,0-shot,tpcds,0.25
32844,0,0-shot,tpcds,0.25
32845,0,0-shot,tpcds,0.25
32846,17,0-shot,tpcds,0.25
32847,53,0-shot,tpcds,0.25
32848,17,0-shot,tpcds,0.25
32849,0,0-shot,tpcds,0.25
32850,0,0-shot,tpcds,0.25
32851,0,0-shot,tpcds,0.25
32852,0,0-shot,tpcds,0.25
32853,50,0-shot,tpcds,0.25
32854,50,0-shot,tpcds,0.25
32855,2,0-shot,tpcds,0.25
32856,0,0-shot,tpcds,0.25
32857,0,0-shot,tpcds,0.25
32858,0,0-shot,tpcds,0.25
32859,5,0-shot,tpcds,0.25
32860,0,0-shot,tpcds,0.25
32861,17,0-shot,tpcds,0.25
32862,0,0-shot,tpcds,0.25
32863,8,0-shot,tpcds,0.25
32864,0,0-shot,tpcds,0.25
32865,2,0-shot,tpcds,0.25
32866,0,0-shot,tpcds,0.25
32867,0,0-shot,tpcds,0.25
32868,50,0-shot,tpcds,0.25
32869,35,0-shot,tpcds,0.25
32870,34,0-shot,tpcds,0.25
32871,35,0-shot,tpcds,0.25
32872,33,0-shot,tpcds,0.25
32873,25,0-shot,tpcds,0.25
32874,25,0-shot,tpcds,0.25
32875,0,0-shot,tpcds,0.25
32876,17,0-shot,tpcds,0.25
32877,0,0-shot,tpcds,0.25
32878,8,0-shot,tpcds,0.25
32879,2,0-shot,tpcds,0.25
32880,0,0-shot,tpcds,0.25
32881,50,0-shot,tpcds,0.25
32882,34,0-shot,tpcds,0.25
32883,35,0-shot,tpcds,0.25
32884,25,0-shot,tpcds,0.25
32885,18,0-shot,tpcds,0.25
32886,3,0-shot,tpcds,0.25
32887,17,0-shot,tpcds,0.25
32888,0,0-shot,tpcds,0.25
32889,0,0-shot,tpcds,0.25
32890,50,0-shot,tpcds,0.25
32891,50,0-shot,tpcds,0.25
32892,25,0-shot,tpcds,0.25
32893,1,0-shot,tpcds,0.25
32894,0,0-shot,tpcds,0.25
32895,0,0-shot,tpcds,0.25
32896,32,0-shot,tpcds,0.25
32897,0,0-shot,tpcds,0.25
32898,0,0-shot,tpcds,0.25
32899,0,0-shot,tpcds,0.25
32900,5,0-shot,tpcds,0.25
32901,32,0-shot,tpcds,0.25
32902,25,0-shot,tpcds,0.25
32903,6,0-shot,tpcds,0.25
32904,32,0-shot,tpcds,0.25
32905,0,0-shot,tpcds,0.25
32906,0,0-shot,tpcds,0.25
32907,31,0-shot,tpcds,0.25
32908,33,0-shot,tpcds,0.25
32909,12,0-shot,tpcds,0.25
32910,17,0-shot,tpcds,0.25
32911,17,0-shot,tpcds,0.25
32912,0,0-shot,tpcds,0.25
32913,0,0-shot,tpcds,0.25
32914,17,0-shot,tpcds,0.25
32915,8,0-shot,tpcds,0.25
32916,0,0-shot,tpcds,0.25
32917,82,0-shot,tpcds,0.25
32918,48,0-shot,tpcds,0.25
32919,50,0-shot,tpcds,0.25
32920,50,0-shot,tpcds,0.25
32921,17,0-shot,tpcds,0.25
32922,0,0-shot,tpcds,0.25
32923,50,0-shot,tpcds,0.25
32924,50,0-shot,tpcds,0.25
32925,35,0-shot,tpcds,0.25
32926,0,0-shot,tpcds,0.25
32927,50,0-shot,tpcds,0.25
32928,50,0-shot,tpcds,0.25
32929,0,0-shot,tpcds,0.25
32930,0,0-shot,tpcds,0.25
32931,17,0-shot,tpcds,0.25
32932,17,0-shot,tpcds,0.25
32933,0,0-shot,tpcds,0.25
32934,0,0-shot,tpcds,0.25
32935,17,0-shot,tpcds,0.25
32936,8,0-shot,tpcds,0.25
32937,8,0-shot,tpcds,0.25
32938,0,0-shot,tpcds,0.25
32939,82,0-shot,tpcds,0.25
32940,48,0-shot,tpcds,0.25
32941,50,0-shot,tpcds,0.25
32942,50,0-shot,tpcds,0.25
32943,17,0-shot,tpcds,0.25
32944,0,0-shot,tpcds,0.25
32945,50,0-shot,tpcds,0.25
32946,50,0-shot,tpcds,0.25
32947,35,0-shot,tpcds,0.25
32948,0,0-shot,tpcds,0.25
32949,50,0-shot,tpcds,0.25
32950,50,0-shot,tpcds,0.25
32951,0,0-shot,tpcds,0.25
32952,0,0-shot,tpcds,0.25
32953,0,0-shot,tpcds,0.25
32954,0,0-shot,tpcds,0.25
32955,0,0-shot,tpcds,0.25
32956,17,0-shot,tpcds,0.25
32957,53,0-shot,tpcds,0.25
32958,0,0-shot,tpcds,0.25
32959,0,0-shot,tpcds,0.25
32960,8,0-shot,tpcds,0.25
32961,2,0-shot,tpcds,0.25
32962,50,0-shot,tpcds,0.25
32963,11,0-shot,tpcds,0.25
32964,33,0-shot,tpcds,0.25
32965,35,0-shot,tpcds,0.25
32966,16,0-shot,tpcds,0.25
32967,0,0-shot,tpcds,0.25
32968,0,0-shot,tpcds,0.25
32969,33,0-shot,tpcds,0.25
32970,35,0-shot,tpcds,0.25
32971,35,0-shot,tpcds,0.25
32972,1,0-shot,tpcds,0.25
32973,0,0-shot,tpcds,0.25
32974,0,0-shot,tpcds,0.25
32975,0,0-shot,tpcds,0.25
32976,0,0-shot,tpcds,0.25
32977,17,0-shot,tpcds,0.25
32978,53,0-shot,tpcds,0.25
32979,0,0-shot,tpcds,0.25
32980,0,0-shot,tpcds,0.25
32981,8,0-shot,tpcds,0.25
32982,2,0-shot,tpcds,0.25
32983,50,0-shot,tpcds,0.25
32984,11,0-shot,tpcds,0.25
32985,33,0-shot,tpcds,0.25
32986,35,0-shot,tpcds,0.25
32987,16,0-shot,tpcds,0.25
32988,0,0-shot,tpcds,0.25
32989,0,0-shot,tpcds,0.25
32990,33,0-shot,tpcds,0.25
32991,35,0-shot,tpcds,0.25
32992,34,0-shot,tpcds,0.25
32993,1,0-shot,tpcds,0.25
32994,0,0-shot,tpcds,0.25
32995,0,0-shot,tpcds,0.25
32996,17,0-shot,tpcds,0.25
32997,53,0-shot,tpcds,0.25
32998,17,0-shot,tpcds,0.25
32999,0,0-shot,tpcds,0.25
33000,0,0-shot,tpcds,0.25
33001,0,0-shot,tpcds,0.25
33002,0,0-shot,tpcds,0.25
33003,50,0-shot,tpcds,0.25
33004,50,0-shot,tpcds,0.25
33005,2,0-shot,tpcds,0.25
33006,0,0-shot,tpcds,0.25
33007,0,0-shot,tpcds,0.25
33008,0,0-shot,tpcds,0.25
33009,5,0-shot,tpcds,0.25
33010,0,0-shot,tpcds,0.25
33011,0,0-shot,tpcds,0.25
33012,0,0-shot,tpcds,0.25
33013,17,0-shot,tpcds,0.25
33014,0,0-shot,tpcds,0.25
33015,0,0-shot,tpcds,0.25
33016,0,0-shot,tpcds,0.25
33017,0,0-shot,tpcds,0.25
33018,50,0-shot,tpcds,0.25
33019,34,0-shot,tpcds,0.25
33020,25,0-shot,tpcds,0.25
33021,20,0-shot,tpcds,0.25
33022,16,0-shot,tpcds,0.25
33023,0,0-shot,tpcds,0.25
33024,0,0-shot,tpcds,0.25
33025,17,0-shot,tpcds,0.25
33026,0,0-shot,tpcds,0.25
33027,0,0-shot,tpcds,0.25
33028,0,0-shot,tpcds,0.25
33029,0,0-shot,tpcds,0.25
33030,50,0-shot,tpcds,0.25
33031,32,0-shot,tpcds,0.25
33032,10,0-shot,tpcds,0.25
33033,11,0-shot,tpcds,0.25
33034,12,0-shot,tpcds,0.25
33035,17,0-shot,tpcds,0.25
33036,17,0-shot,tpcds,0.25
33037,17,0-shot,tpcds,0.25
33038,17,0-shot,tpcds,0.25
33039,17,0-shot,tpcds,0.25
33040,17,0-shot,tpcds,0.25
33041,34,0-shot,tpcds,0.25
33042,31,0-shot,tpcds,0.25
33043,35,0-shot,tpcds,0.25
33044,27,0-shot,tpcds,0.25
33045,36,0-shot,tpcds,0.25
33046,35,0-shot,tpcds,0.25
33047,0,0-shot,tpcds,0.25
33048,17,0-shot,tpcds,0.25
33049,53,0-shot,tpcds,0.25
33050,17,0-shot,tpcds,0.25
33051,0,0-shot,tpcds,0.25
33052,0,0-shot,tpcds,0.25
33053,0,0-shot,tpcds,0.25
33054,0,0-shot,tpcds,0.25
33055,0,0-shot,tpcds,0.25
33056,50,0-shot,tpcds,0.25
33057,50,0-shot,tpcds,0.25
33058,2,0-shot,tpcds,0.25
33059,0,0-shot,tpcds,0.25
33060,0,0-shot,tpcds,0.25
33061,0,0-shot,tpcds,0.25
33062,5,0-shot,tpcds,0.25
33063,0,0-shot,tpcds,0.25
33064,82,0-shot,tpcds,0.25
33065,0,0-shot,tpcds,0.25
33066,2,0-shot,tpcds,0.25
33067,82,0-shot,tpcds,0.25
33068,2,0-shot,tpcds,0.25
33069,8,0-shot,tpcds,0.25
33070,2,0-shot,tpcds,0.25
33071,34,0-shot,tpcds,0.25
33072,34,0-shot,tpcds,0.25
33073,35,0-shot,tpcds,0.25
33074,35,0-shot,tpcds,0.25
33075,25,0-shot,tpcds,0.25
33076,25,0-shot,tpcds,0.25
33077,8,0-shot,tpcds,0.25
33078,35,0-shot,tpcds,0.25
33079,35,0-shot,tpcds,0.25
33080,17,0-shot,tpcds,0.25
33081,53,0-shot,tpcds,0.25
33082,0,0-shot,tpcds,0.25
33083,0,0-shot,tpcds,0.25
33084,0,0-shot,tpcds,0.25
33085,50,0-shot,tpcds,0.25
33086,32,0-shot,tpcds,0.25
33087,34,0-shot,tpcds,0.25
33088,38,0-shot,tpcds,0.25
33089,0,0-shot,tpcds,0.25
33090,82,0-shot,tpcds,0.25
33091,0,0-shot,tpcds,0.25
33092,17,0-shot,tpcds,0.25
33093,34,0-shot,tpcds,0.25
33094,36,0-shot,tpcds,0.25
33095,50,0-shot,tpcds,0.25
33096,36,0-shot,tpcds,0.25
33097,35,0-shot,tpcds,0.25
33098,36,0-shot,tpcds,0.25
33099,36,0-shot,tpcds,0.25
33100,35,0-shot,tpcds,0.25
33101,0,0-shot,tpcds,0.25
33102,17,0-shot,tpcds,0.25
33103,0,0-shot,tpcds,0.25
33104,50,0-shot,tpcds,0.25
33105,35,0-shot,tpcds,0.25
33106,0,0-shot,tpcds,0.25
33107,0,0-shot,tpcds,0.25
33108,0,0-shot,tpcds,0.25
33109,0,0-shot,tpcds,0.25
33110,17,0-shot,tpcds,0.25
33111,0,0-shot,tpcds,0.25
33112,0,0-shot,tpcds,0.25
33113,35,0-shot,tpcds,0.25
33114,34,0-shot,tpcds,0.25
33115,4,0-shot,tpcds,0.25
33116,0,0-shot,tpcds,0.25
33117,0,0-shot,tpcds,0.25
33118,0,0-shot,tpcds,0.25
33119,0,0-shot,tpcds,0.25
33120,18,0-shot,tpcds,0.25
33121,0,0-shot,tpcds,0.25
33122,0,0-shot,tpcds,0.25
33123,8,0-shot,tpcds,0.25
33124,17,0-shot,tpcds,0.25
33125,2,0-shot,tpcds,0.25
33126,0,0-shot,tpcds,0.25
33127,0,0-shot,tpcds,0.25
33128,0,0-shot,tpcds,0.25
33129,0,0-shot,tpcds,0.25
33130,0,0-shot,tpcds,0.25
33131,0,0-shot,tpcds,0.25
33132,36,0-shot,tpcds,0.25
33133,15,0-shot,tpcds,0.25
33134,50,0-shot,tpcds,0.25
33135,35,0-shot,tpcds,0.25
33136,26,0-shot,tpcds,0.25
33137,1,0-shot,tpcds,0.25
33138,0,0-shot,tpcds,0.25
33139,0,0-shot,tpcds,0.25
33140,0,0-shot,tpcds,0.25
33141,17,0-shot,tpcds,0.25
33142,0,0-shot,tpcds,0.25
33143,50,0-shot,tpcds,0.25
33144,32,0-shot,tpcds,0.25
33145,0,0-shot,tpcds,0.25
33146,17,0-shot,tpcds,0.25
33147,0,0-shot,tpcds,0.25
33148,2,0-shot,tpcds,0.25
33149,0,0-shot,tpcds,0.25
33150,0,0-shot,tpcds,0.25
33151,17,0-shot,tpcds,0.25
33152,82,0-shot,tpcds,0.25
33153,38,0-shot,tpcds,0.25
33154,0,0-shot,tpcds,0.25
33155,49,0-shot,tpcds,0.25
33156,16,0-shot,tpcds,0.25
33157,50,0-shot,tpcds,0.25
33158,1,0-shot,tpcds,0.25
33159,25,0-shot,tpcds,0.25
33160,34,0-shot,tpcds,0.25
33161,2,0-shot,tpcds,0.25
33162,6,0-shot,tpcds,0.25
33163,0,0-shot,tpcds,0.25
33164,0,0-shot,tpcds,0.25
33165,0,0-shot,tpcds,0.25
33166,17,0-shot,tpcds,0.25
33167,0,0-shot,tpcds,0.25
33168,0,0-shot,tpcds,0.25
33169,50,0-shot,tpcds,0.25
33170,50,0-shot,tpcds,0.25
33171,23,0-shot,tpcds,0.25
33172,16,0-shot,tpcds,0.25
33173,16,0-shot,tpcds,0.25
33174,5,0-shot,tpcds,0.25
33175,4,0-shot,tpcds,0.25
33176,4,0-shot,tpcds,0.25
33177,11,0-shot,tpcds,0.25
33178,17,0-shot,tpcds,0.25
33179,0,0-shot,tpcds,0.25
33180,0,0-shot,tpcds,0.25
33181,0,0-shot,tpcds,0.25
33182,0,0-shot,tpcds,0.25
33183,17,0-shot,tpcds,0.25
33184,82,0-shot,tpcds,0.25
33185,0,0-shot,tpcds,0.25
33186,34,0-shot,tpcds,0.25
33187,50,0-shot,tpcds,0.25
33188,34,0-shot,tpcds,0.25
33189,50,0-shot,tpcds,0.25
33190,48,0-shot,tpcds,0.25
33191,50,0-shot,tpcds,0.25
33192,7,0-shot,tpcds,0.25
33193,17,0-shot,tpcds,0.25
33194,0,0-shot,tpcds,0.25
33195,0,0-shot,tpcds,0.25
33196,0,0-shot,tpcds,0.25
33197,0,0-shot,tpcds,0.25
33198,0,0-shot,tpcds,0.25
33199,0,0-shot,tpcds,0.25
33200,0,0-shot,tpcds,0.25
33201,0,0-shot,tpcds,0.25
33202,0,0-shot,tpcds,0.25
33203,0,0-shot,tpcds,0.25
33204,49,0-shot,tpcds,0.25
33205,49,0-shot,tpcds,0.25
33206,4,0-shot,tpcds,0.25
33207,0,0-shot,tpcds,0.25
33208,0,0-shot,tpcds,0.25
33209,4,0-shot,tpcds,0.25
33210,0,0-shot,tpcds,0.25
33211,0,0-shot,tpcds,0.25
33212,1,0-shot,tpcds,0.25
33213,17,0-shot,tpcds,0.25
33214,0,0-shot,tpcds,0.25
33215,2,0-shot,tpcds,0.25
33216,0,0-shot,tpcds,0.25
33217,0,0-shot,tpcds,0.25
33218,17,0-shot,tpcds,0.25
33219,82,0-shot,tpcds,0.25
33220,0,0-shot,tpcds,0.25
33221,38,0-shot,tpcds,0.25
33222,25,0-shot,tpcds,0.25
33223,49,0-shot,tpcds,0.25
33224,16,0-shot,tpcds,0.25
33225,36,0-shot,tpcds,0.25
33226,25,0-shot,tpcds,0.25
33227,50,0-shot,tpcds,0.25
33228,35,0-shot,tpcds,0.25
33229,34,0-shot,tpcds,0.25
33230,0,0-shot,tpcds,0.25
33231,0,0-shot,tpcds,0.25
33232,0,0-shot,tpcds,0.25
33233,0,0-shot,tpcds,0.25
33234,0,0-shot,tpcds,0.25
33235,0,0-shot,tpcds,0.25
33236,0,0-shot,tpcds,0.25
33237,0,0-shot,tpcds,0.25
33238,17,0-shot,tpcds,0.25
33239,0,0-shot,tpcds,0.25
33240,0,0-shot,tpcds,0.25
33241,0,0-shot,tpcds,0.25
33242,8,0-shot,tpcds,0.25
33243,2,0-shot,tpcds,0.25
33244,0,0-shot,tpcds,0.25
33245,17,0-shot,tpcds,0.25
33246,8,0-shot,tpcds,0.25
33247,8,0-shot,tpcds,0.25
33248,31,0-shot,tpcds,0.25
33249,32,0-shot,tpcds,0.25
33250,29,0-shot,tpcds,0.25
33251,25,0-shot,tpcds,0.25
33252,25,0-shot,tpcds,0.25
33253,4,0-shot,tpcds,0.25
33254,3,0-shot,tpcds,0.25
33255,0,0-shot,tpcds,0.25
33256,0,0-shot,tpcds,0.25
33257,0,0-shot,tpcds,0.25
33258,0,0-shot,tpcds,0.25
33259,0,0-shot,tpcds,0.25
33260,82,0-shot,tpcds,0.25
33261,0,0-shot,tpcds,0.25
33262,0,0-shot,tpcds,0.25
33263,0,0-shot,tpcds,0.25
33264,0,0-shot,tpcds,0.25
33265,5,0-shot,tpcds,0.25
33266,5,0-shot,tpcds,0.25
33267,7,0-shot,tpcds,0.25
33268,29,0-shot,tpcds,0.25
33269,3,0-shot,tpcds,0.25
33270,0,0-shot,tpcds,0.25
33271,0,0-shot,tpcds,0.25
33272,0,0-shot,tpcds,0.25
33273,0,0-shot,tpcds,0.25
33274,17,0-shot,tpcds,0.25
33275,0,0-shot,tpcds,0.25
33276,0,0-shot,tpcds,0.25
33277,0,0-shot,tpcds,0.25
33278,2,0-shot,tpcds,0.25
33279,8,0-shot,tpcds,0.25
33280,34,0-shot,tpcds,0.25
33281,2,0-shot,tpcds,0.25
33282,4,0-shot,tpcds,0.25
33283,16,0-shot,tpcds,0.25
33284,35,0-shot,tpcds,0.25
33285,16,0-shot,tpcds,0.25
33286,8,0-shot,tpcds,0.25
33287,17,0-shot,tpcds,0.25
33288,0,0-shot,tpcds,0.25
33289,82,0-shot,tpcds,0.25
33290,17,0-shot,tpcds,0.25
