Perf.,Cost,Query,Type
8663,163226,25,OFFLINE/THETA-0.5
13718,273602,29,OFFLINE/THETA-0.5
50080,824573,296,OFFLINE/THETA-0.5
34689,274772,355,OFFLINE/THETA-0.5
21039,351597,377,OFFLINE/THETA-0.5
17310,462192,387,OFFLINE/THETA-0.5
18647,522179,406,OFFLINE/THETA-0.5
18526,291409,423,OFFLINE/THETA-0.5
9996,176254,429,OFFLINE/THETA-0.5
41542,935377,523,OFFLINE/THETA-0.5
9334,266672,557,OFFLINE/THETA-0.5
17682,481209,657,OFFLINE/THETA-0.5
33599,1029750,641,OFFLINE/THETA-0.5
8891,216349,726,OFFLINE/THETA-0.5
33351,262794,749,OFFLINE/THETA-0.5
10836,313153,832,OFFLINE/THETA-0.5
10733,164191,843,OFFLINE/THETA-0.5
4025,69600,1065,OFFLINE/THETA-0.5
11585,231807,1142,OFFLINE/THETA-0.5
16783,497515,1204,OFFLINE/THETA-0.5
17074,517555,1223,OFFLINE/THETA-0.5
11752,315322,1282,OFFLINE/THETA-0.5
91678,2786198,1296,OFFLINE/THETA-0.5
5882,103296,1501,OFFLINE/THETA-0.5
7616,152660,1517,OFFLINE/THETA-0.5
10938,356906,1645,OFFLINE/THETA-0.5
7090,168646,1650,OFFLINE/THETA-0.5
33239,712121,2026,OFFLINE/THETA-0.5
32007,828066,2107,OFFLINE/THETA-0.5
11926,252844,2057,OFFLINE/THETA-0.5
3677,35034,2103,OFFLINE/THETA-0.5
16480,399690,2112,OFFLINE/THETA-0.5
39924,827442,2179,OFFLINE/THETA-0.5
36538,665984,3020,OFFLINE/THETA-0.5
14970,575449,3046,OFFLINE/THETA-0.5
190992,910511,3053,OFFLINE/THETA-0.5
2375,1840,3066,OFFLINE/THETA-0.5
4560,61705,3100,OFFLINE/THETA-0.5
96501,2882489,3158,OFFLINE/THETA-0.5
28658,884287,3177,OFFLINE/THETA-0.5
33283,402841,3196,OFFLINE/THETA-0.5
9493,215242,3201,OFFLINE/THETA-0.5
7771,165804,3279,OFFLINE/THETA-0.5
18923,654652,3349,OFFLINE/THETA-0.5
12791,336140,3383,OFFLINE/THETA-0.5
6217,138280,3384,OFFLINE/THETA-0.5
17457,402893,3387,OFFLINE/THETA-0.5
17215,474514,3407,OFFLINE/THETA-0.5
4572,69241,4667,OFFLINE/THETA-0.5
595,0,5165,OFFLINE/THETA-0.5
6199,100770,5222,OFFLINE/THETA-0.5
1314,0,5520,OFFLINE/THETA-0.5
20007,530870,7618,OFFLINE/THETA-0.5
14092,387806,9055,OFFLINE/THETA-0.5
13182,301997,9635,OFFLINE/THETA-0.5
18378,256987,10053,OFFLINE/THETA-0.5
25947,504266,10152,OFFLINE/THETA-0.5
27349,520867,10182,OFFLINE/THETA-0.5
33071,699583,10371,OFFLINE/THETA-0.5
33759,690941,11037,OFFLINE/THETA-0.5
29904,585435,11062,OFFLINE/THETA-0.5
359,4800,11842,OFFLINE/THETA-0.5
27146,512554,11896,OFFLINE/THETA-0.5
30802,620260,12302,OFFLINE/THETA-0.5
3337,35012,12363,OFFLINE/THETA-0.5
26692,487154,13154,OFFLINE/THETA-0.5
6461,125484,13206,OFFLINE/THETA-0.5
13570,339770,13218,OFFLINE/THETA-0.5
30741,696829,13768,OFFLINE/THETA-0.5
26910,501030,14206,OFFLINE/THETA-0.5
10230,210460,14658,OFFLINE/THETA-0.5
25207,518485,14757,OFFLINE/THETA-0.5
24800,499578,16000,OFFLINE/THETA-0.5
20965,346271,20676,OFFLINE/THETA-0.5
17594,519252,22052,OFFLINE/THETA-0.5
5726,109471,22740,OFFLINE/THETA-0.5
12812,373315,22931,OFFLINE/THETA-0.5
31155,559937,23239,OFFLINE/THETA-0.5
3956,19628,25216,OFFLINE/THETA-0.5
15472,429764,25456,OFFLINE/THETA-0.5
3731,30329,25686,OFFLINE/THETA-0.5
5620,109116,25906,OFFLINE/THETA-0.5
7857,188269,26209,OFFLINE/THETA-0.5
7358,160659,27434,OFFLINE/THETA-0.5
13004,295411,27479,OFFLINE/THETA-0.5
4700,86769,27657,OFFLINE/THETA-0.5
8291,139612,28943,OFFLINE/THETA-0.5
12923,340754,29145,OFFLINE/THETA-0.5
4527,44326,29345,OFFLINE/THETA-0.5
4803,30582,29509,OFFLINE/THETA-0.5
7303,213200,29583,OFFLINE/THETA-0.5
25878,1061386,3,OFFLINE/THETA-0.5
16751,296475,25,OFFLINE/THETA-0.5
17145,276109,29,OFFLINE/THETA-0.5
20244,724252,283,OFFLINE/THETA-0.5
14433,415328,531,OFFLINE/THETA-0.5
7136,105607,25,OFFLINE/THETA-0.5
14052,283415,29,OFFLINE/THETA-0.5
49768,764783,296,OFFLINE/THETA-0.5
15437,360358,355,OFFLINE/THETA-0.5
20323,350424,377,OFFLINE/THETA-0.5
11533,334142,387,OFFLINE/THETA-0.5
17804,481648,406,OFFLINE/THETA-0.5
17608,295618,423,OFFLINE/THETA-0.5
10536,168572,429,OFFLINE/THETA-0.5
40239,934747,523,OFFLINE/THETA-0.5
9414,268981,557,OFFLINE/THETA-0.5
13617,356981,657,OFFLINE/THETA-0.5
33717,982686,641,OFFLINE/THETA-0.5
9261,216687,726,OFFLINE/THETA-0.5
29258,211142,749,OFFLINE/THETA-0.5
10738,306224,832,OFFLINE/THETA-0.5
11320,175953,843,OFFLINE/THETA-0.5
4072,52873,1065,OFFLINE/THETA-0.5
21817,204830,1142,OFFLINE/THETA-0.5
15920,490456,1204,OFFLINE/THETA-0.5
17826,514332,1223,OFFLINE/THETA-0.5
10499,262082,1282,OFFLINE/THETA-0.5
97146,2872099,1296,OFFLINE/THETA-0.5
5603,72189,1501,OFFLINE/THETA-0.5
6987,126296,1517,OFFLINE/THETA-0.5
10271,316402,1645,OFFLINE/THETA-0.5
7060,196395,1650,OFFLINE/THETA-0.5
27010,812279,2026,OFFLINE/THETA-0.5
32249,693146,2107,OFFLINE/THETA-0.5
11859,268961,2057,OFFLINE/THETA-0.5
3023,25260,2103,OFFLINE/THETA-0.5
16810,435815,2112,OFFLINE/THETA-0.5
40078,839969,2179,OFFLINE/THETA-0.5
37490,709610,3020,OFFLINE/THETA-0.5
17994,929623,3046,OFFLINE/THETA-0.5
173505,787408,3053,OFFLINE/THETA-0.5
2143,6211,3066,OFFLINE/THETA-0.5
4857,61395,3100,OFFLINE/THETA-0.5
94670,2802208,3158,OFFLINE/THETA-0.5
25937,732168,3177,OFFLINE/THETA-0.5
30411,386326,3196,OFFLINE/THETA-0.5
13470,308344,3201,OFFLINE/THETA-0.5
6976,148646,3279,OFFLINE/THETA-0.5
17197,762981,3349,OFFLINE/THETA-0.5
13088,256250,3383,OFFLINE/THETA-0.5
6503,119981,3384,OFFLINE/THETA-0.5
11640,273035,3387,OFFLINE/THETA-0.5
16811,470230,3407,OFFLINE/THETA-0.5
4770,73032,4667,OFFLINE/THETA-0.5
584,6208,5165,OFFLINE/THETA-0.5
5587,93534,5222,OFFLINE/THETA-0.5
1450,0,5520,OFFLINE/THETA-0.5
19548,502337,7618,OFFLINE/THETA-0.5
13017,352597,9055,OFFLINE/THETA-0.5
13614,294446,9635,OFFLINE/THETA-0.5
18411,254162,10053,OFFLINE/THETA-0.5
26235,505072,10152,OFFLINE/THETA-0.5
27690,527944,10182,OFFLINE/THETA-0.5
30111,600855,10371,OFFLINE/THETA-0.5
32544,637205,11037,OFFLINE/THETA-0.5
29295,566920,11062,OFFLINE/THETA-0.5
392,5310,11842,OFFLINE/THETA-0.5
25884,482320,11896,OFFLINE/THETA-0.5
29883,613138,12302,OFFLINE/THETA-0.5
3255,47330,12363,OFFLINE/THETA-0.5
26732,490800,13154,OFFLINE/THETA-0.5
6695,106677,13206,OFFLINE/THETA-0.5
12382,292913,13218,OFFLINE/THETA-0.5
31352,662134,13768,OFFLINE/THETA-0.5
28786,549445,14206,OFFLINE/THETA-0.5
10567,212508,14658,OFFLINE/THETA-0.5
24662,487043,14757,OFFLINE/THETA-0.5
24032,486555,16000,OFFLINE/THETA-0.5
20635,402557,20676,OFFLINE/THETA-0.5
16539,498086,22052,OFFLINE/THETA-0.5
5973,113034,22740,OFFLINE/THETA-0.5
13448,369000,22931,OFFLINE/THETA-0.5
30553,566336,23239,OFFLINE/THETA-0.5
3274,16318,25216,OFFLINE/THETA-0.5
13127,367784,25456,OFFLINE/THETA-0.5
3388,39336,25686,OFFLINE/THETA-0.5
5494,107136,25906,OFFLINE/THETA-0.5
7489,189130,26209,OFFLINE/THETA-0.5
7331,150042,27434,OFFLINE/THETA-0.5
11797,294261,27479,OFFLINE/THETA-0.5
4697,78160,27657,OFFLINE/THETA-0.5
7737,141077,28943,OFFLINE/THETA-0.5
12820,327628,29145,OFFLINE/THETA-0.5
4016,46225,29345,OFFLINE/THETA-0.5
5683,30598,29509,OFFLINE/THETA-0.5
7635,202094,29583,OFFLINE/THETA-0.5
32353,1390001,3046,OFFLINE/THETA-0.5
179614,1115467,3053,OFFLINE/THETA-0.5
4108,14061,3066,OFFLINE/THETA-0.5
10609,39663,3100,OFFLINE/THETA-0.5
185497,2573602,3158,OFFLINE/THETA-0.5
105296,611729,3177,OFFLINE/THETA-0.5
30984,304869,3196,OFFLINE/THETA-0.5
35839,117360,3201,OFFLINE/THETA-0.5
7999,98636,3279,OFFLINE/THETA-0.5
21245,697849,3349,OFFLINE/THETA-0.5
12394,321642,3383,OFFLINE/THETA-0.5
7086,139566,3384,OFFLINE/THETA-0.5
12517,307061,3387,OFFLINE/THETA-0.5
20127,343345,3407,OFFLINE/THETA-0.5
5958,71363,4667,OFFLINE/THETA-0.5
660,0,5165,OFFLINE/THETA-0.5
6015,92058,5222,OFFLINE/THETA-0.5
1594,186,5520,OFFLINE/THETA-0.5
20221,505137,7618,OFFLINE/THETA-0.5
13635,360163,9055,OFFLINE/THETA-0.5
12396,289909,9635,OFFLINE/THETA-0.5
18369,251234,10053,OFFLINE/THETA-0.5
26843,502594,10152,OFFLINE/THETA-0.5
27503,512308,10182,OFFLINE/THETA-0.5
30373,607287,10371,OFFLINE/THETA-0.5
31409,632431,11037,OFFLINE/THETA-0.5
28724,554819,11062,OFFLINE/THETA-0.5
386,5100,11842,OFFLINE/THETA-0.5
26684,531549,11896,OFFLINE/THETA-0.5
36698,648633,12302,OFFLINE/THETA-0.5
3149,39448,12363,OFFLINE/THETA-0.5
26622,481701,13154,OFFLINE/THETA-0.5
6463,104348,13206,OFFLINE/THETA-0.5
12437,308316,13218,OFFLINE/THETA-0.5
31870,727167,13768,OFFLINE/THETA-0.5
26210,485029,14206,OFFLINE/THETA-0.5
9883,217454,14658,OFFLINE/THETA-0.5
25255,502294,14757,OFFLINE/THETA-0.5
27407,558111,16000,OFFLINE/THETA-0.5
35168,313760,20676,OFFLINE/THETA-0.5
19498,608677,22052,OFFLINE/THETA-0.5
6114,107837,22740,OFFLINE/THETA-0.5
26724,256402,22931,OFFLINE/THETA-0.5
33219,446104,23239,OFFLINE/THETA-0.5
3755,11368,25216,OFFLINE/THETA-0.5
25326,785838,3,OFFLINE/THETA-0.5
17145,324036,25,OFFLINE/THETA-0.5
16321,331435,29,OFFLINE/THETA-0.5
18053,586703,283,OFFLINE/THETA-0.5
15295,478896,531,OFFLINE/THETA-0.5
8576,153737,25,OFFLINE/THETA-0.5
16048,221008,29,OFFLINE/THETA-0.5
52411,725085,296,OFFLINE/THETA-0.5
13205,290378,355,OFFLINE/THETA-0.5
19548,352623,377,OFFLINE/THETA-0.5
13854,386362,387,OFFLINE/THETA-0.5
17573,550557,406,OFFLINE/THETA-0.5
18726,290266,423,OFFLINE/THETA-0.5
10193,173449,429,OFFLINE/THETA-0.5
41789,954123,523,OFFLINE/THETA-0.5
9260,264878,557,OFFLINE/THETA-0.5
13032,318163,657,OFFLINE/THETA-0.5
32597,979711,641,OFFLINE/THETA-0.5
9064,221376,726,OFFLINE/THETA-0.5
29356,254138,749,OFFLINE/THETA-0.5
10296,307592,832,OFFLINE/THETA-0.5
11214,118651,843,OFFLINE/THETA-0.5
4550,60071,1065,OFFLINE/THETA-0.5
10726,203162,1142,OFFLINE/THETA-0.5
17627,531465,1204,OFFLINE/THETA-0.5
17309,484869,1223,OFFLINE/THETA-0.5
11598,326174,1282,OFFLINE/THETA-0.5
90655,2721910,1296,OFFLINE/THETA-0.5
5502,88909,1501,OFFLINE/THETA-0.5
7121,148313,1517,OFFLINE/THETA-0.5
13368,417346,1645,OFFLINE/THETA-0.5
7553,228915,1650,OFFLINE/THETA-0.5
25271,779273,2026,OFFLINE/THETA-0.5
41480,633185,2107,OFFLINE/THETA-0.5
12552,202934,2057,OFFLINE/THETA-0.5
4727,35290,2103,OFFLINE/THETA-0.5
16775,349468,2112,OFFLINE/THETA-0.5
40074,787672,2179,OFFLINE/THETA-0.5
35579,627483,3020,OFFLINE/THETA-0.5
35000,660535,25456,OFFLINE/THETA-0.5
7526,56424,25686,OFFLINE/THETA-0.5
11516,266683,25906,OFFLINE/THETA-0.5
14487,399989,26209,OFFLINE/THETA-0.5
13563,323710,27434,OFFLINE/THETA-0.5
18007,410410,27479,OFFLINE/THETA-0.5
5729,91258,27657,OFFLINE/THETA-0.5
9060,135318,28943,OFFLINE/THETA-0.5
16476,520382,29145,OFFLINE/THETA-0.5
5187,47598,29345,OFFLINE/THETA-0.5
5876,29850,29509,OFFLINE/THETA-0.5
32552,167347,29583,OFFLINE/THETA-0.5
33171,1429216,3046,OFFLINE/THETA-0.5
179070,1101022,3053,OFFLINE/THETA-0.5
4246,16858,3066,OFFLINE/THETA-0.5
5432,51079,3100,OFFLINE/THETA-0.5
97239,2854356,3158,OFFLINE/THETA-0.5
29206,816952,3177,OFFLINE/THETA-0.5
31694,361446,3196,OFFLINE/THETA-0.5
8888,196161,3201,OFFLINE/THETA-0.5
6768,157509,3279,OFFLINE/THETA-0.5
20184,713676,3349,OFFLINE/THETA-0.5
15732,401661,3383,OFFLINE/THETA-0.5
7019,147406,3384,OFFLINE/THETA-0.5
16662,364714,3387,OFFLINE/THETA-0.5
17080,478853,3407,OFFLINE/THETA-0.5
4954,68568,4667,OFFLINE/THETA-0.5
1120,0,5165,OFFLINE/THETA-0.5
5690,94653,5222,OFFLINE/THETA-0.5
1422,0,5520,OFFLINE/THETA-0.5
33689,470166,7618,OFFLINE/THETA-0.5
14701,422082,9055,OFFLINE/THETA-0.5
18502,246321,9635,OFFLINE/THETA-0.5
21646,258452,10053,OFFLINE/THETA-0.5
26344,492638,10152,OFFLINE/THETA-0.5
26770,522846,10182,OFFLINE/THETA-0.5
31631,670805,10371,OFFLINE/THETA-0.5
36828,689141,11037,OFFLINE/THETA-0.5
29709,585666,11062,OFFLINE/THETA-0.5
381,0,11842,OFFLINE/THETA-0.5
26425,496036,11896,OFFLINE/THETA-0.5
30434,622622,12302,OFFLINE/THETA-0.5
3293,43170,12363,OFFLINE/THETA-0.5
26910,494855,13154,OFFLINE/THETA-0.5
6476,114788,13206,OFFLINE/THETA-0.5
12449,323386,13218,OFFLINE/THETA-0.5
30257,684131,13768,OFFLINE/THETA-0.5
26148,483594,14206,OFFLINE/THETA-0.5
10690,203739,14658,OFFLINE/THETA-0.5
29054,537805,14757,OFFLINE/THETA-0.5
29852,650037,16000,OFFLINE/THETA-0.5
54320,371711,20676,OFFLINE/THETA-0.5
19183,588753,22052,OFFLINE/THETA-0.5
6099,117385,22740,OFFLINE/THETA-0.5
15459,477461,22931,OFFLINE/THETA-0.5
30830,541762,23239,OFFLINE/THETA-0.5
3729,15624,25216,OFFLINE/THETA-0.5
25444,1006330,3,OFFLINE/THETA-0.5
18366,322868,25,OFFLINE/THETA-0.5
16941,336426,29,OFFLINE/THETA-0.5
18481,612491,283,OFFLINE/THETA-0.5
14076,405609,531,OFFLINE/THETA-0.5
7970,135323,25,OFFLINE/THETA-0.5
12529,229255,29,OFFLINE/THETA-0.5
53189,835340,296,OFFLINE/THETA-0.5
13102,274229,355,OFFLINE/THETA-0.5
19277,326026,377,OFFLINE/THETA-0.5
13354,393729,387,OFFLINE/THETA-0.5
18527,511842,406,OFFLINE/THETA-0.5
18035,299192,423,OFFLINE/THETA-0.5
9086,177057,429,OFFLINE/THETA-0.5
40575,935844,523,OFFLINE/THETA-0.5
8986,253396,557,OFFLINE/THETA-0.5
13531,339867,657,OFFLINE/THETA-0.5
32968,999692,641,OFFLINE/THETA-0.5
9535,227168,726,OFFLINE/THETA-0.5
32307,226753,749,OFFLINE/THETA-0.5
10508,309349,832,OFFLINE/THETA-0.5
12399,208601,843,OFFLINE/THETA-0.5
4701,55789,1065,OFFLINE/THETA-0.5
10856,221614,1142,OFFLINE/THETA-0.5
17024,468124,1204,OFFLINE/THETA-0.5
17788,523591,1223,OFFLINE/THETA-0.5
10899,272342,1282,OFFLINE/THETA-0.5
91685,2778882,1296,OFFLINE/THETA-0.5
5068,78921,1501,OFFLINE/THETA-0.5
7240,148281,1517,OFFLINE/THETA-0.5
11169,354938,1645,OFFLINE/THETA-0.5
7426,218213,1650,OFFLINE/THETA-0.5
30821,617408,2026,OFFLINE/THETA-0.5
32692,724262,2107,OFFLINE/THETA-0.5
12957,289980,2057,OFFLINE/THETA-0.5
3179,28591,2103,OFFLINE/THETA-0.5
16901,416848,2112,OFFLINE/THETA-0.5
41913,828508,2179,OFFLINE/THETA-0.5
42183,719888,3020,OFFLINE/THETA-0.5
30847,569567,25456,OFFLINE/THETA-0.5
7298,72150,25686,OFFLINE/THETA-0.5
12484,295130,25906,OFFLINE/THETA-0.5
14181,352496,26209,OFFLINE/THETA-0.5
10140,212970,27434,OFFLINE/THETA-0.5
14775,349393,27479,OFFLINE/THETA-0.5
5086,79945,27657,OFFLINE/THETA-0.5
9930,177450,28943,OFFLINE/THETA-0.5
20744,499167,29145,OFFLINE/THETA-0.5
5502,48645,29345,OFFLINE/THETA-0.5
8045,89286,29509,OFFLINE/THETA-0.5
11940,344094,29583,OFFLINE/THETA-0.5
29973,612231,25456,OFFLINE/THETA-0.5
7051,67641,25686,OFFLINE/THETA-0.5
11951,277431,25906,OFFLINE/THETA-0.5
15079,324952,26209,OFFLINE/THETA-0.5
16061,303387,27434,OFFLINE/THETA-0.5
16637,355582,27479,OFFLINE/THETA-0.5
5836,83746,27657,OFFLINE/THETA-0.5
12019,202422,28943,OFFLINE/THETA-0.5
14699,373338,29145,OFFLINE/THETA-0.5
5444,48317,29345,OFFLINE/THETA-0.5
5785,29389,29509,OFFLINE/THETA-0.5
11425,298785,29583,OFFLINE/THETA-0.5
33237,1450690,3046,OFFLINE/THETA-0.5
179339,1021242,3053,OFFLINE/THETA-0.5
29508,120471,3066,OFFLINE/THETA-0.5
5638,54020,3100,OFFLINE/THETA-0.5
96432,2786794,3158,OFFLINE/THETA-0.5
28023,762088,3177,OFFLINE/THETA-0.5
32342,429791,3196,OFFLINE/THETA-0.5
15017,359411,3201,OFFLINE/THETA-0.5
9238,131686,3279,OFFLINE/THETA-0.5
18387,853269,3349,OFFLINE/THETA-0.5
13554,336875,3383,OFFLINE/THETA-0.5
7723,171200,3384,OFFLINE/THETA-0.5
12824,316453,3387,OFFLINE/THETA-0.5
15735,408575,3407,OFFLINE/THETA-0.5
4725,69406,4667,OFFLINE/THETA-0.5
629,0,5165,OFFLINE/THETA-0.5
6023,92244,5222,OFFLINE/THETA-0.5
1466,0,5520,OFFLINE/THETA-0.5
20903,495159,7618,OFFLINE/THETA-0.5
14267,393395,9055,OFFLINE/THETA-0.5
11987,295002,9635,OFFLINE/THETA-0.5
18684,278801,10053,OFFLINE/THETA-0.5
26272,484873,10152,OFFLINE/THETA-0.5
26947,518015,10182,OFFLINE/THETA-0.5
30216,611105,10371,OFFLINE/THETA-0.5
32477,654479,11037,OFFLINE/THETA-0.5
28258,556842,11062,OFFLINE/THETA-0.5
384,0,11842,OFFLINE/THETA-0.5
27147,502909,11896,OFFLINE/THETA-0.5
29192,589574,12302,OFFLINE/THETA-0.5
2868,25691,12363,OFFLINE/THETA-0.5
27034,497000,13154,OFFLINE/THETA-0.5
6574,101632,13206,OFFLINE/THETA-0.5
12271,271953,13218,OFFLINE/THETA-0.5
30241,638207,13768,OFFLINE/THETA-0.5
26284,496460,14206,OFFLINE/THETA-0.5
9831,216031,14658,OFFLINE/THETA-0.5
26500,501407,14757,OFFLINE/THETA-0.5
25333,503809,16000,OFFLINE/THETA-0.5
21733,350995,20676,OFFLINE/THETA-0.5
17578,523857,22052,OFFLINE/THETA-0.5
5446,120902,22740,OFFLINE/THETA-0.5
13668,396069,22931,OFFLINE/THETA-0.5
33452,633392,23239,OFFLINE/THETA-0.5
36900,17987,25216,OFFLINE/THETA-0.5
25399,969152,3,OFFLINE/THETA-0.5
13010,236287,25,OFFLINE/THETA-0.5
16268,336818,29,OFFLINE/THETA-0.5
18965,667303,283,OFFLINE/THETA-0.5
14887,486446,531,OFFLINE/THETA-0.5
8223,128485,25,OFFLINE/THETA-0.5
13335,272689,29,OFFLINE/THETA-0.5
52846,670810,296,OFFLINE/THETA-0.5
16890,414315,355,OFFLINE/THETA-0.5
23881,436843,377,OFFLINE/THETA-0.5
12699,356671,387,OFFLINE/THETA-0.5
17584,487537,406,OFFLINE/THETA-0.5
18193,278830,423,OFFLINE/THETA-0.5
9987,171844,429,OFFLINE/THETA-0.5
40820,930083,523,OFFLINE/THETA-0.5
9094,275217,557,OFFLINE/THETA-0.5
15240,391120,657,OFFLINE/THETA-0.5
32844,1027470,641,OFFLINE/THETA-0.5
8541,222248,726,OFFLINE/THETA-0.5
28352,208167,749,OFFLINE/THETA-0.5
10164,316160,832,OFFLINE/THETA-0.5
11640,170821,843,OFFLINE/THETA-0.5
4055,58306,1065,OFFLINE/THETA-0.5
12794,242447,1142,OFFLINE/THETA-0.5
16328,470199,1204,OFFLINE/THETA-0.5
17049,486657,1223,OFFLINE/THETA-0.5
11736,293254,1282,OFFLINE/THETA-0.5
95032,2878428,1296,OFFLINE/THETA-0.5
5389,90118,1501,OFFLINE/THETA-0.5
6582,138707,1517,OFFLINE/THETA-0.5
10636,351648,1645,OFFLINE/THETA-0.5
7550,193567,1650,OFFLINE/THETA-0.5
25448,731170,2026,OFFLINE/THETA-0.5
30360,668355,2107,OFFLINE/THETA-0.5
11365,260072,2057,OFFLINE/THETA-0.5
3254,31586,2103,OFFLINE/THETA-0.5
15915,389133,2112,OFFLINE/THETA-0.5
39475,824695,2179,OFFLINE/THETA-0.5
35858,687188,3020,OFFLINE/THETA-0.5
33666,218288,3,VANILLA
16821,418894,25,VANILLA
16685,458459,29,VANILLA
16833,502971,283,VANILLA
14552,457220,531,VANILLA
9596,339112,25,VANILLA
11111,387182,29,VANILLA
44487,1676837,296,VANILLA
14527,532032,355,VANILLA
13784,536486,377,VANILLA
11873,480583,387,VANILLA
18022,764852,406,VANILLA
19898,861327,423,VANILLA
9134,391274,429,VANILLA
30249,1474542,523,VANILLA
9605,440980,557,VANILLA
16948,842133,657,VANILLA
30209,1642933,641,VANILLA
10821,566574,726,VANILLA
28857,1674908,749,VANILLA
12328,701814,832,VANILLA
15207,876242,843,VANILLA
3933,179428,1065,VANILLA
10606,588561,1142,VANILLA
18314,1118077,1204,VANILLA
19058,1153008,1223,VANILLA
9670,574329,1282,VANILLA
84192,5723702,1296,VANILLA
8889,565165,1501,VANILLA
7397,459464,1517,VANILLA
10575,693031,1645,VANILLA
6969,437316,1650,VANILLA
16482,1136971,2026,VANILLA
18912,1339502,2107,VANILLA
16608,1186444,2057,VANILLA
2628,138776,2103,VANILLA
13767,1004872,2112,VANILLA
23671,1764050,2179,VANILLA
40548,3111072,3020,VANILLA
12904,935171,3046,VANILLA
177257,5810624,3053,VANILLA
7919,76674,3066,VANILLA
4685,216171,3100,VANILLA
51528,3651476,3158,VANILLA
19668,1406968,3177,VANILLA
19272,1459975,3196,VANILLA
6578,474926,3201,VANILLA
6672,456483,3279,VANILLA
13197,954063,3349,VANILLA
11983,936580,3383,VANILLA
6391,504305,3384,VANILLA
13560,1078650,3387,VANILLA
15049,1185016,3407,VANILLA
3896,248124,4667,VANILLA
572,22968,5165,VANILLA
4870,368184,5222,VANILLA
1323,50982,5520,VANILLA
20160,1693179,7618,VANILLA
12834,1062600,9055,VANILLA
10007,821656,9635,VANILLA
7965,663526,10053,VANILLA
18273,1609110,10152,VANILLA
13976,1222200,10182,VANILLA
16889,1495447,10371,VANILLA
17098,1513694,11037,VANILLA
20261,1819898,11062,VANILLA
363,14536,11842,VANILLA
14254,1271624,11896,VANILLA
18128,1646131,12302,VANILLA
2795,241893,12363,VANILLA
14488,1307673,13154,VANILLA
5418,465558,13206,VANILLA
9284,827328,13218,VANILLA
18271,1666684,13768,VANILLA
18286,1678370,14206,VANILLA
7721,683474,14658,VANILLA
14822,1367186,14757,VANILLA
13183,1218470,16000,VANILLA
13238,1209586,20676,VANILLA
18849,1730309,22052,VANILLA
5033,393917,22740,VANILLA
11909,1057063,22931,VANILLA
23863,2267374,23239,VANILLA
2105,171100,25216,VANILLA
10250,980500,25456,VANILLA
2372,209300,25686,VANILLA
4636,409400,25906,VANILLA
6198,562000,26209,VANILLA
4415,391200,27434,VANILLA
8486,798200,27479,VANILLA
3678,312100,27657,VANILLA
6123,567300,28943,VANILLA
10976,1014300,29145,VANILLA
3499,320600,29345,VANILLA
3683,342500,29509,VANILLA
5433,491500,29583,VANILLA
32577,236692,3,VANILLA
16196,435875,25,VANILLA
17417,506562,29,VANILLA
18581,586006,283,VANILLA
15985,501857,531,VANILLA
9019,324051,25,VANILLA
13409,495449,29,VANILLA
42662,1682523,296,VANILLA
15482,613233,355,VANILLA
13766,570949,377,VANILLA
11127,470028,387,VANILLA
15482,685354,406,VANILLA
19509,900440,423,VANILLA
10984,501662,429,VANILLA
29046,1465535,523,VANILLA
10183,487771,557,VANILLA
17665,912727,657,VANILLA
32079,1812661,641,VANILLA
10852,593195,726,VANILLA
34391,2078977,749,VANILLA
12839,754496,832,VANILLA
13704,810265,843,VANILLA
4285,209920,1065,VANILLA
13065,775032,1142,VANILLA
12847,791496,1204,VANILLA
18221,1121111,1223,VANILLA
15343,988466,1282,VANILLA
84879,5862759,1296,VANILLA
9396,612389,1501,VANILLA
8393,544311,1517,VANILLA
13162,901905,1645,VANILLA
9031,605308,1650,VANILLA
18219,1308121,2026,VANILLA
18578,1353814,2107,VANILLA
15593,1097923,2057,VANILLA
3157,187122,2103,VANILLA
15916,1214317,2112,VANILLA
23625,1825222,2179,VANILLA
37660,2998904,3020,VANILLA
11103,819548,3046,VANILLA
175545,6161019,3053,VANILLA
7930,78743,3066,VANILLA
4958,213916,3100,VANILLA
53346,4155811,3158,VANILLA
24016,1917144,3177,VANILLA
18124,1431034,3196,VANILLA
6150,456456,3201,VANILLA
6295,440207,3279,VANILLA
14344,1104264,3349,VANILLA
15306,1279072,3383,VANILLA
6195,511394,3384,VANILLA
12347,1030687,3387,VANILLA
14980,1236864,3407,VANILLA
3976,262171,4667,VANILLA
939,23660,5165,VANILLA
5096,406861,5222,VANILLA
1356,56784,5520,VANILLA
17351,1450813,7618,VANILLA
11621,996450,9055,VANILLA
9678,831740,9635,VANILLA
8437,733312,10053,VANILLA
14553,1299040,10152,VANILLA
15131,1368024,10182,VANILLA
18148,1647774,10371,VANILLA
17276,1583378,11037,VANILLA
18370,1660829,11062,VANILLA
352,14630,11842,VANILLA
14964,1381585,11896,VANILLA
18240,1710363,12302,VANILLA
2316,203616,12363,VANILLA
13703,1274496,13154,VANILLA
5142,454272,13206,VANILLA
8936,822912,13218,VANILLA
16849,1582354,13768,VANILLA
15007,1417752,14206,VANILLA
7889,721098,14658,VANILLA
14460,1374221,14757,VANILLA
15597,1505543,16000,VANILLA
11430,1065735,20676,VANILLA
13227,1207107,22052,VANILLA
5260,425989,22740,VANILLA
